UserId,Influenced Billboards
1284,"{1312: 0.257440476190476, 1374: 0.979166666666667, 2541: 0.510416666666667, 1964: 0.514880952380952, 4647: 2.71875}"
1285,{4026: 0.232142857142857}
1286,"{2701: 0.75, 2472: 0.800595238095238}"
1287,"{2995: 0.394345238095238, 1829: 0.770833333333333, 1901: 1.86309523809524, 2519: 0.744047619047619, 4091: 0.928571428571429}"
1288,"{1507: 0.233630952380952, 1882: 0.699404761904762, 2131: 1.79761904761905}"
1289,"{1336: 0.696428571428571, 2975: 0.727678571428571, 1822: 0.511904761904762, 3711: 0.94047619047619}"
1290,"{688: 0.96875, 1575: 0.592261904761905, 2243: 1.43154761904762}"
1291,"{923: 1.35119047619048, 1220: 0.675595238095238}"
1292,"{248: 1.22619047619048, 574: 0.395833333333333, 932: 0.46577380952381}"
1293,"{1180: 1.68154761904762, 2858: 0.806547619047619, 2145: 1.55654761904762, 4475: 0.80952380952381}"
1294,{1902: 0.989583333333333}
1295,"{2290: 0.660714285714286, 2532: 0.238095238095238}"
1296,{1198: 2.02380952380952}
1297,"{102: 0.138392857142857, 1461: 1.44196428571429}"
1298,"{2674: 0.65327380952381, 1920: 1.08333333333333, 3832: 0.288690476190476, 3985: 0.979166666666667}"
1299,{3710: 0.833333333333333}
1300,{4055: 2.77529761904762}
1301,"{446: 0.717261904761905, 2619: 0.836309523809524, 4317: 1.30059523809524}"
1302,{2837: 0.258928571428571}
1303,"{489: 0.697916666666667, 1616: 0.894345238095238, 2337: 0.791666666666667, 2425: 0.764880952380952}"
1304,"{803: 0.797619047619048, 4010: 0.751488095238095}"
1305,{}
1306,"{2718: 0.616071428571429, 2719: 0.869047619047619}"
1307,"{532: 0.540178571428571, 700: 0.236607142857143, 983: 0.754464285714286, 1030: 0.834821428571429, 2357: 0.625, 4462: 0.876488095238095}"
1308,"{1404: 0.892857142857143, 2389: 0.505952380952381}"
1309,"{2605: 1.04761904761905, 1474: 0.700892857142857, 3276: 0.936011904761905, 4320: 0.97172619047619, 4339: 0.357142857142857}"
1310,"{167: 0.639880952380952, 215: 0.473214285714286, 566: 0.776785714285714, 804: 0.767857142857143, 1027: 1.80803571428571, 2745: 1.33630952380952, 3263: 0.680059523809524, 4298: 0.766369047619048}"
1311,"{713: 2.91517857142857, 1917: 0.285714285714286}"
1312,{2467: 1.31845238095238}
1313,"{710: 0.65922619047619, 4244: 0.589285714285714, 4259: 0.766369047619048}"
1314,"{2659: 0.517857142857143, 1660: 0.324404761904762, 2049: 0.630952380952381}"
1315,"{6: 1.92857142857143, 1878: 0.354166666666667}"
1316,"{1371: 0.964285714285714, 1743: 0.453869047619048, 1824: 0.334821428571429, 2233: 0.788690476190476}"
1317,"{1365: 0.912202380952381, 2855: 0.162202380952381}"
1318,{}
1319,"{123: 0.74702380952381, 2589: 0.361607142857143}"
1320,{629: 1.7202380952381}
1321,"{303: 0.950892857142857, 1153: 1.95833333333333, 1621: 0.462797619047619, 3671: 0.267857142857143}"
1322,"{2888: 0.471726190476191, 3201: 0.447916666666667, 3413: 0.479166666666667, 4220: 0.931547619047619, 4484: 1.59821428571429}"
1323,"{1225: 0.961309523809524, 2933: 0.12202380952381, 3044: 0.910714285714286, 3623: 0.607142857142857}"
1324,{}
1325,"{1293: 1.75892857142857, 3906: 0.43452380952381, 3185: 0.306547619047619, 3436: 0.941964285714286, 4200: 1.27678571428571, 4514: 0.822916666666667}"
1326,"{3384: 0.90625, 4451: 1.39285714285714}"
1327,"{371: 0.94047619047619, 2772: 0.90327380952381, 2067: 0.930059523809524, 2296: 0.898809523809524, 3775: 0.982142857142857}"
1328,"{821: 1.29017857142857, 2629: 0.983630952380952, 2002: 0.461309523809524, 2170: 0.830357142857143}"
1329,"{73: 0.279761904761905, 3914: 1.05059523809524, 4461: 0.352678571428571}"
1330,{}
1331,{}
1332,"{662: 0.883928571428571, 1002: 0.489583333333333, 2249: 1.71428571428571}"
1333,"{1705: 1.74702380952381, 1911: 0.174107142857143}"
1334,"{1354: 0.922619047619047, 2426: 0.461309523809524, 3621: 0.806547619047619, 3784: 0.46577380952381, 4048: 0.440476190476191}"
1335,"{1425: 0.543154761904762, 3833: 1.18154761904762}"
1336,"{2720: 1.11011904761905, 1571: 0.508928571428571}"
1337,{}
1338,"{425: 0.62797619047619, 2618: 0.867559523809524}"
1339,"{775: 0.736607142857143, 1550: 0.755952380952381, 3975: 0.311011904761905, 3553: 0.444940476190476, 4659: 0.831845238095238}"
1340,"{827: 0.895833333333333, 1446: 0.654761904761905, 2302: 0.711309523809524, 3367: 0.955357142857143, 4431: 2.05803571428571}"
1341,"{1191: 1.0297619047619, 1734: 0.40625, 2164: 0.613095238095238, 3217: 0.235119047619048, 3545: 1.66071428571429, 4241: 0.994047619047619, 4649: 2.30357142857143}"
1342,"{1003: 1.64285714285714, 1085: 2.62946428571429, 4015: 0.714285714285714, 3313: 0.15625, 3550: 0.171130952380952, 4365: 0.514880952380952, 4655: 0.458333333333333}"
1343,"{566: 0.776785714285714, 3634: 1.87946428571429}"
1344,"{847: 0.569940476190476, 2923: 0.138392857142857, 3032: 1.36011904761905}"
1345,"{769: 0.879464285714286, 2251: 1.25446428571429, 3788: 0.888392857142857}"
1346,"{115: 1.23214285714286, 191: 0.845238095238095, 341: 0.3125, 509: 0.65922619047619, 593: 0.982142857142857, 618: 0.507440476190476, 1361: 0.931547619047619, 3309: 0.34077380952381, 4361: 0.952380952380952}"
1347,{2343: 0.297619047619048}
1348,"{1011: 0.279761904761905, 2314: 0.5625}"
1349,{1053: 0.93452380952381}
1350,{1855: 0.510416666666667}
1351,{1665: 0.898809523809524}
1352,"{1467: 0.46577380952381, 1520: 1.75297619047619}"
1353,"{2440: 0.270833333333333, 2533: 0.84375, 4543: 0.662202380952381}"
1354,{}
1355,{4495: 0.505952380952381}
1356,"{552: 0.178571428571429, 617: 0.96875, 4105: 0.544642857142857}"
1357,"{2133: 0.24702380952381, 2152: 0.297619047619048, 3828: 0.959821428571429}"
1358,"{78: 0.816964285714286, 738: 1.3452380952381, 1782: 0.238095238095238, 4344: 0.9375}"
1359,"{1387: 1.53869047619048, 2951: 0.260416666666667, 3648: 0.363095238095238}"
1360,{679: 0.25}
1361,{2842: 0.803571428571429}
1362,{}
1363,"{768: 0.227678571428571, 1423: 0.772321428571429, 3141: 0.327380952380952, 4146: 0.912202380952381}"
1364,"{100: 0.897321428571429, 702: 1.76488095238095}"
1365,"{1041: 0.395833333333333, 1530: 0.510416666666667, 2134: 1.31845238095238, 3279: 0.258928571428571, 4325: 0.294642857142857, 4468: 0.491071428571429}"
1366,"{1374: 0.979166666666667, 1810: 0.913690476190476, 1954: 0.744047619047619}"
1367,{}
1368,"{477: 0.666666666666667, 841: 2.39880952380952, 2670: 0.900297619047619, 3193: 0.22172619047619, 4210: 0.726190476190476, 4329: 0.446428571428571}"
1369,"{1283: 1.95833333333333, 2536: 0.566964285714286, 3634: 1.87946428571429, 4071: 0.416666666666667}"
1370,"{2627: 0.27827380952381, 2836: 0.407738095238095, 2428: 0.578869047619048, 3599: 0.52827380952381}"
1371,{3727: 2.51339285714286}
1372,"{331: 0.157738095238095, 1493: 1.97619047619048, 1800: 1.66517857142857, 2196: 0.782738095238095}"
1373,{}
1374,"{997: 0.930059523809524, 2458: 0.476190476190476, 3528: 0.504464285714286, 4629: 1.95535714285714}"
1375,"{3024: 0.241071428571429, 4138: 0.440476190476191}"
1376,"{1558: 0.227678571428571, 3584: 0.632440476190476, 4700: 0.87797619047619}"
1377,"{633: 1.68452380952381, 757: 0.491071428571429, 2473: 3.24404761904762}"
1378,"{1104: 1.73214285714286, 1600: 1.2797619047619, 2051: 1.69940476190476}"
1379,"{1316: 1.0297619047619, 1634: 0.355654761904762, 2026: 0.8125}"
1380,"{612: 0.845238095238095, 2672: 0.694940476190476, 2840: 0.311011904761905, 2264: 0.956845238095238, 3641: 0.74702380952381, 3587: 0.922619047619047, 4704: 0.867559523809524}"
1381,{}
1382,"{826: 0.663690476190476, 2626: 0.229166666666667}"
1383,"{993: 1.86607142857143, 2852: 0.77827380952381, 1442: 0.921130952380952}"
1384,"{414: 0.75297619047619, 1296: 1.71130952380952}"
1385,"{480: 0.549107142857143, 1486: 0.40327380952381, 1751: 0.901785714285714, 2463: 0.825892857142857, 3843: 0.875}"
1386,{}
1387,"{1021: 1.19345238095238, 2777: 0.352678571428571, 1464: 0.287202380952381, 2160: 0.956845238095238, 3785: 0.683035714285714}"
1388,"{1807: 0.928571428571429, 2152: 0.297619047619048}"
1389,"{365: 0.59375, 1190: 2.03571428571429, 2632: 0.8125, 4020: 0.245535714285714}"
1390,"{158: 0.71875, 539: 0.84375, 795: 0.995535714285714, 964: 0.662202380952381, 2902: 0.671130952380952, 1847: 0.327380952380952, 4038: 0.430059523809524, 4600: 1.29464285714286}"
1391,"{2372: 0.819940476190476, 3681: 0.558035714285714, 4600: 1.29464285714286}"
1392,"{1257: 0.303571428571429, 1586: 0.930059523809524, 1602: 0.516369047619048}"
1393,"{2250: 0.538690476190476, 2257: 0.68452380952381}"
1394,{4199: 0.994047619047619}
1395,"{505: 0.69047619047619, 839: 0.157738095238095, 956: 2.96428571428571}"
1396,"{138: 0.354166666666667, 759: 0.438988095238095, 1180: 1.68154761904762, 2988: 0.796130952380952, 1556: 0.25, 4181: 1.60714285714286, 4687: 0.239583333333333}"
1397,"{2079: 0.857142857142857, 2350: 1.54761904761905, 3145: 0.306547619047619, 4151: 0.458333333333333}"
1398,"{2906: 1.74107142857143, 2139: 0.53422619047619, 3919: 1.51785714285714, 4049: 1.89583333333333, 3414: 0.505952380952381}"
1399,"{4: 0.299107142857143, 1283: 1.95833333333333, 3886: 0.578869047619048}"
1400,"{290: 0.511904761904762, 1027: 1.80803571428571, 1123: 0.65327380952381, 3752: 1.91071428571429}"
1401,{40: 0.549107142857143}
1402,"{630: 0.148809523809524, 1116: 0.367559523809524, 1185: 0.244047619047619}"
1403,"{2800: 1.66369047619048, 2391: 0.203869047619048, 3326: 0.525297619047619, 4381: 0.287202380952381}"
1404,{2159: 1.63690476190476}
1405,"{174: 0.980654761904762, 2087: 0.860119047619048, 2275: 0.436011904761905}"
1406,{}
1407,{}
1408,"{2562: 0.806547619047619, 2805: 1.25892857142857, 2253: 0.964285714285714, 3764: 0.770833333333333, 3282: 0.816964285714286, 4328: 0.581845238095238}"
1409,"{219: 0.99702380952381, 2099: 0.736607142857143}"
1410,"{661: 0.595238095238095, 2981: 1.21428571428571}"
1411,"{98: 0.25, 114: 0.245535714285714, 643: 0.845238095238095, 2213: 0.276785714285714}"
1412,"{1181: 0.375, 2804: 0.336309523809524, 3035: 1.31845238095238, 2256: 0.519345238095238, 2466: 0.293154761904762}"
1413,{179: 0.174107142857143}
1414,"{841: 2.39880952380952, 1885: 0.285714285714286}"
1415,"{610: 0.145833333333333, 726: 0.75, 2998: 0.556547619047619, 1864: 0.858630952380952, 2102: 1.04464285714286}"
1416,"{162: 0.355654761904762, 2721: 0.848214285714286, 1503: 0.616071428571429, 1728: 0.537202380952381}"
1417,"{218: 1.19345238095238, 594: 1.74107142857143, 2545: 1.31547619047619}"
1418,{2336: 0.964285714285714}
1419,"{955: 0.772321428571429, 3899: 1.71130952380952, 4051: 0.443452380952381, 3364: 0.369047619047619, 4426: 0.683035714285714}"
1420,"{830: 0.306547619047619, 2974: 3.67261904761905, 2151: 1.58333333333333, 3839: 0.59672619047619, 3873: 0.953869047619047}"
1421,{1113: 0.186011904761905}
1422,"{3090: 0.62797619047619, 1444: 0.212797619047619, 2469: 0.486607142857143}"
1423,"{1259: 0.589285714285714, 2658: 0.389880952380952, 2401: 0.700892857142857, 2415: 0.482142857142857}"
1424,"{439: 1.5297619047619, 2499: 0.223214285714286, 3367: 0.955357142857143, 4431: 2.05803571428571}"
1425,{2369: 0.401785714285714}
1426,"{3851: 0.604166666666667, 3331: 2.64732142857143, 4386: 1.54017857142857}"
1427,"{2808: 0.471726190476191, 2945: 1.99404761904762, 3940: 0.800595238095238}"
1428,"{1096: 0.797619047619048, 1783: 0.418154761904762, 1854: 0.223214285714286}"
1429,"{658: 0.806547619047619, 896: 2.28125, 3074: 0.863095238095238, 1968: 0.592261904761905, 2505: 0.674107142857143}"
1430,{1159: 0.742559523809524}
1431,{883: 0.410714285714286}
1432,"{1161: 0.970238095238095, 1346: 0.65922619047619, 3961: 0.59077380952381, 4587: 0.775297619047619}"
1433,"{394: 0.186011904761905, 785: 1.01339285714286, 1031: 1.75595238095238, 2283: 0.842261904761905}"
1434,"{232: 0.595238095238095, 760: 0.633928571428571, 891: 2.80357142857143, 1778: 0.824404761904762}"
1435,"{318: 0.4375, 975: 1.2827380952381}"
1436,{1408: 0.736607142857143}
1437,"{354: 0.443452380952381, 822: 1.93154761904762, 1383: 0.443452380952381, 3240: 0.244047619047619, 4275: 0.855654761904762}"
1438,"{1593: 0.348214285714286, 2290: 0.660714285714286, 4282: 1.31547619047619}"
1439,{1101: 0.294642857142857}
1440,{1143: 1.77083333333333}
1441,"{1148: 1.10416666666667, 3283: 1.88839285714286, 4330: 2.80357142857143}"
1442,"{473: 0.717261904761905, 944: 0.979166666666667, 2879: 0.553571428571429, 2424: 0.78125}"
1443,"{947: 0.770833333333333, 3028: 0.18452380952381, 1764: 0.395833333333333}"
1444,{1105: 1.22767857142857}
1445,"{609: 0.418154761904762, 2249: 1.71428571428571, 4145: 0.43452380952381}"
1446,"{390: 0.889880952380952, 2341: 1.55654761904762, 3686: 0.508928571428571, 3723: 0.348214285714286}"
1447,"{936: 0.599702380952381, 2791: 0.183035714285714}"
1448,{2692: 1.68452380952381}
1449,{503: 1.68154761904762}
1450,{1085: 2.62946428571429}
1451,"{829: 1.5327380952381, 1578: 1.1875, 2038: 0.235119047619048}"
1452,"{2891: 0.651785714285714, 2964: 0.87797619047619, 3732: 1.49702380952381, 3402: 0.775297619047619, 4471: 0.598214285714286}"
1453,"{1057: 0.754464285714286, 2630: 1.07738095238095}"
1454,"{907: 0.949404761904762, 1266: 1.53869047619048, 1310: 0.43452380952381, 1470: 0.383928571428571, 2375: 0.988095238095238}"
1455,"{650: 0.650297619047619, 1022: 0.452380952380952, 3252: 1.59821428571429, 4287: 1.24404761904762}"
1456,"{1015: 1.875, 2897: 0.839285714285714, 2019: 1.49702380952381}"
1457,"{335: 0.892857142857143, 693: 0.97172619047619, 2700: 1.41071428571429}"
1458,"{2720: 1.11011904761905, 2095: 1.0297619047619, 3671: 0.267857142857143, 3434: 0.922619047619047, 4512: 0.883928571428571}"
1459,{}
1460,"{879: 0.623511904761905, 3820: 0.550595238095238, 4614: 0.81547619047619, 4649: 2.30357142857143}"
1461,"{29: 0.599702380952381, 3631: 2.39732142857143}"
1462,"{189: 0.456845238095238, 1889: 0.296130952380952, 2356: 0.851190476190476, 2407: 0.678571428571429, 2500: 0.953869047619047, 3776: 2.28125}"
1463,{1018: 1.95535714285714}
1464,"{2553: 1.19047619047619, 2581: 0.916666666666667}"
1465,"{3079: 0.331845238095238, 2209: 0.886904761904762, 2220: 0.99702380952381}"
1466,"{1155: 0.470238095238095, 1309: 0.270833333333333, 3714: 0.513392857142857}"
1467,"{1078: 0.25297619047619, 2918: 0.938988095238095, 1842: 0.566964285714286, 1953: 1.99553571428571}"
1468,"{553: 0.300595238095238, 2246: 0.78422619047619, 4118: 0.357142857142857}"
1469,"{1275: 0.607142857142857, 1434: 0.538690476190476, 1527: 1.30059523809524, 2380: 0.904761904761905, 3901: 1.63095238095238, 4096: 0.357142857142857}"
1470,"{348: 0.476190476190476, 1946: 1.02380952380952, 3360: 0.529761904761905, 4420: 1.45238095238095}"
1471,"{2682: 0.203869047619048, 2963: 1.35416666666667, 3297: 0.327380952380952, 4347: 2.41517857142857}"
1472,"{247: 0.979166666666667, 797: 0.279761904761905, 1301: 1.79464285714286, 3700: 1.66071428571429, 3257: 0.535714285714286, 4292: 1.0297619047619}"
1473,{2649: 0.132440476190476}
1474,"{2739: 0.242559523809524, 1985: 0.449404761904762, 3924: 2.19642857142857}"
1475,"{528: 1.51488095238095, 1021: 1.19345238095238, 3664: 0.462797619047619}"
1476,"{402: 0.639880952380952, 2864: 1.36607142857143, 2455: 1.09821428571429, 3605: 0.245535714285714}"
1477,"{106: 0.480654761904762, 380: 0.306547619047619, 1254: 1.53125, 2643: 0.311011904761905, 3267: 1.0625, 4305: 1.16071428571429}"
1478,"{819: 0.633928571428571, 951: 0.608630952380952, 2459: 0.663690476190476}"
1479,"{1462: 0.508928571428571, 2537: 0.571428571428571}"
1480,"{686: 0.944940476190476, 1559: 0.269345238095238, 3679: 1.08630952380952, 3867: 0.822916666666667}"
1481,"{961: 1.53571428571429, 2773: 1.29166666666667, 1866: 0.382440476190476, 3381: 0.730654761904762, 4301: 0.595238095238095, 4447: 0.282738095238095}"
1482,"{97: 0.776785714285714, 1012: 0.473214285714286, 4402: 0.337797619047619}"
1483,"{136: 0.822916666666667, 1043: 1.52678571428571, 2345: 0.339285714285714, 3430: 0.660714285714286, 4507: 0.991071428571429}"
1484,{4588: 0.212797619047619}
1485,"{254: 0.1875, 2775: 0.94047619047619, 2387: 0.424107142857143, 2401: 0.700892857142857, 3751: 0.154761904761905}"
1486,{4526: 0.883928571428571}
1487,{346: 0.791666666666667}
1488,"{357: 1.72619047619048, 685: 1.22321428571429, 3695: 0.446428571428571, 4425: 1.10714285714286}"
1489,"{621: 3.35119047619048, 967: 0.255952380952381, 998: 2.38095238095238, 2784: 0.647321428571429}"
1490,{}
1491,"{2570: 0.915178571428571, 1798: 0.99702380952381, 3741: 0.25}"
1492,"{97: 0.776785714285714, 713: 2.91517857142857, 755: 0.806547619047619, 2270: 0.242559523809524, 3712: 0.419642857142857}"
1493,"{16: 0.598214285714286, 1375: 1.125, 3042: 0.181547619047619}"
1494,{}
1495,"{2689: 1.25892857142857, 2490: 0.876488095238095}"
1496,"{788: 0.223214285714286, 2575: 0.97172619047619, 3657: 0.836309523809524}"
1497,{4338: 0.5}
1498,{3999: 0.861607142857143}
1499,"{2651: 0.354166666666667, 1750: 0.322916666666667, 2203: 0.8125, 3433: 0.726190476190476, 4511: 0.75}"
1500,"{513: 1.01190476190476, 1970: 0.257440476190476, 2514: 0.645833333333333}"
1501,"{3953: 0.415178571428571, 3593: 0.476190476190476, 4712: 0.836309523809524}"
1502,{3064: 2.70982142857143}
1503,{1760: 3.51785714285714}
1504,"{601: 1.23660714285714, 2833: 1.20238095238095, 1454: 0.168154761904762, 1563: 0.833333333333333, 3653: 0.21875}"
1505,{1060: 3.93452380952381}
1506,"{4030: 1.19345238095238, 3476: 0.605654761904762, 4564: 0.802083333333333}"
1507,"{1261: 0.172619047619048, 1342: 1.79166666666667, 3075: 1.19940476190476, 1551: 0.80952380952381, 3937: 0.938988095238095}"
1508,{}
1509,{800: 1.5625}
1510,"{2743: 1.36011904761905, 1542: 0.869047619047619}"
1511,"{1280: 2.29166666666667, 3591: 0.235119047619048, 4399: 0.59375, 4710: 0.279761904761905}"
1512,"{1300: 2.62053571428571, 2055: 0.860119047619048, 3969: 0.790178571428571, 4090: 0.290178571428571}"
1513,"{16: 0.598214285714286, 451: 0.375, 1091: 0.480654761904762, 2459: 0.663690476190476}"
1514,"{1311: 1.63839285714286, 2694: 1.13392857142857, 2921: 1.83928571428571, 3606: 0.349702380952381, 3334: 0.59375, 4389: 0.214285714285714}"
1515,"{251: 0.526785714285714, 705: 1.74553571428571, 2822: 0.444940476190476, 3696: 1.42261904761905, 3986: 0.898809523809524}"
1516,"{1392: 1.70982142857143, 1555: 1.41071428571429, 1725: 1.41964285714286, 1731: 0.90327380952381, 3452: 0.730654761904762, 4536: 0.196428571428571}"
1517,"{1710: 1.39285714285714, 2371: 1.92857142857143, 4099: 0.953869047619047}"
1518,"{256: 0.306547619047619, 265: 0.8125, 808: 1.83928571428571}"
1519,"{2545: 1.31547619047619, 2744: 0.985119047619047}"
1520,"{2639: 0.269345238095238, 1465: 1.92857142857143, 3322: 0.119047619047619, 4376: 0.305059523809524}"
1521,"{707: 1.70238095238095, 2825: 0.209821428571429, 3478: 0.671130952380952, 4378: 0.625, 4566: 0.239583333333333, 4637: 2.11607142857143}"
1522,"{134: 0.75297619047619, 565: 0.821428571428571, 3778: 0.160714285714286, 3557: 0.541666666666667, 4665: 0.507440476190476}"
1523,"{329: 0.325892857142857, 1959: 0.449404761904762, 2031: 0.351190476190476}"
1524,"{2835: 0.154761904761905, 2135: 0.419642857142857}"
1525,"{2856: 0.724702380952381, 2244: 1.69345238095238, 2478: 0.589285714285714}"
1526,{}
1527,{684: 1.19345238095238}
1528,"{725: 0.69047619047619, 1979: 0.177083333333333, 3822: 0.639880952380952, 4605: 0.754464285714286}"
1529,"{624: 1.68154761904762, 652: 2.22767857142857, 1302: 0.191964285714286, 1541: 0.251488095238095, 1614: 0.325892857142857, 2324: 0.427083333333333}"
1530,"{750: 1.69642857142857, 3782: 0.794642857142857, 4246: 0.291666666666667}"
1531,"{1004: 1.29761904761905, 2901: 0.291666666666667, 2501: 0.803571428571429, 3511: 0.766369047619048, 4603: 0.174107142857143}"
1532,{}
1533,"{1521: 0.391369047619048, 1886: 0.866071428571429, 2516: 0.474702380952381, 3699: 0.696428571428571, 3922: 0.69047619047619}"
1534,"{2703: 0.949404761904762, 3502: 0.791666666666667, 4593: 0.540178571428571}"
1535,"{9: 0.279761904761905, 537: 0.888392857142857, 2071: 0.388392857142857, 3734: 0.994047619047619, 3547: 0.258928571428571, 4651: 0.357142857142857}"
1536,{1948: 0.383928571428571}
1537,"{2707: 0.916666666666667, 3105: 0.34077380952381, 3908: 0.375}"
1538,"{1353: 0.813988095238095, 1688: 0.729166666666667, 3474: 0.96875, 4562: 0.970238095238095}"
1539,"{1253: 1.57738095238095, 3159: 0.989583333333333, 3349: 0.171130952380952, 4166: 0.486607142857143, 4606: 0.947916666666667}"
1540,"{2698: 3.0297619047619, 1697: 0.477678571428571, 2092: 0.473214285714286, 3970: 0.811011904761905, 3251: 0.833333333333333, 4286: 0.636904761904762}"
1541,"{127: 0.976190476190476, 2227: 1.18154761904762}"
1542,"{193: 0.422619047619048, 1330: 1.44940476190476}"
1543,{3897: 0.806547619047619}
1544,{}
1545,"{2833: 1.20238095238095, 2381: 0.516369047619048}"
1546,"{468: 0.773809523809524, 1336: 0.696428571428571, 1632: 0.748511904761905, 1802: 0.139880952380952, 1838: 0.200892857142857, 2376: 0.915178571428571}"
1547,"{1303: 1.88095238095238, 2909: 0.482142857142857, 3134: 0.974702380952381, 4136: 0.861607142857143}"
1548,"{1143: 1.77083333333333, 1351: 0.904761904761905, 2709: 0.87202380952381, 4675: 0.575892857142857}"
1549,"{1028: 0.93452380952381, 1167: 0.505952380952381, 1741: 1.00892857142857, 1910: 1.05357142857143, 2029: 0.212797619047619, 3315: 1.53571428571429, 4367: 2.83928571428571}"
1550,"{1068: 0.755952380952381, 1432: 1.6577380952381}"
1551,"{159: 0.956845238095238, 1234: 0.78125}"
1552,"{1103: 0.958333333333333, 1170: 0.276785714285714, 2741: 0.212797619047619, 4213: 0.839285714285714}"
1553,"{3615: 0.623511904761905, 3736: 0.476190476190476, 3903: 1.06696428571429}"
1554,"{1975: 0.214285714285714, 2382: 0.171130952380952}"
1555,"{1636: 0.436011904761905, 3556: 0.316964285714286, 4663: 0.342261904761905}"
1556,"{2782: 0.717261904761905, 1493: 1.97619047619048, 1497: 1.86904761904762}"
1557,"{572: 0.267857142857143, 1061: 0.15922619047619, 1129: 0.806547619047619, 2346: 0.824404761904762, 3231: 0.284226190476191, 4264: 0.172619047619048}"
1558,"{233: 0.331845238095238, 3110: 0.339285714285714}"
1559,{1450: 0.925595238095238}
1560,"{44: 0.933035714285714, 1241: 1.19345238095238, 3967: 0.720238095238095}"
1561,"{751: 2.01785714285714, 4337: 0.580357142857143}"
1562,"{908: 0.205357142857143, 2743: 1.36011904761905, 2005: 1.68452380952381, 3761: 0.419642857142857}"
1563,"{2566: 0.558035714285714, 1723: 0.383928571428571, 3304: 0.642857142857143, 4356: 1.08035714285714}"
1564,"{2202: 0.592261904761905, 2315: 0.62797619047619}"
1565,"{2603: 1.74702380952381, 2747: 0.952380952380952, 2905: 0.461309523809524, 2318: 0.260416666666667}"
1566,"{2538: 0.793154761904762, 2561: 0.629464285714286, 2004: 0.425595238095238, 3324: 1.3422619047619, 4378: 0.625, 4628: 0.973214285714286}"
1567,"{442: 0.373511904761905, 2630: 1.07738095238095, 2994: 0.589285714285714, 3654: 0.587797619047619, 3128: 0.321428571428571, 4130: 0.37202380952381}"
1568,"{1081: 1.97619047619048, 2999: 1.43303571428571}"
1569,"{130: 1.91964285714286, 754: 1.61607142857143}"
1570,"{1251: 0.494047619047619, 1896: 0.693452380952381, 1991: 0.462797619047619}"
1571,{3604: 0.535714285714286}
1572,"{1589: 0.50297619047619, 3972: 0.55952380952381, 3459: 0.674107142857143, 4545: 0.71875}"
1573,{2148: 0.553571428571429}
1574,"{2886: 0.363095238095238, 1624: 0.342261904761905}"
1575,"{86: 0.875, 2733: 0.193452380952381, 2965: 0.860119047619048, 3268: 0.629464285714286, 4306: 0.31547619047619}"
1576,"{133: 1.37797619047619, 1285: 1.40625}"
1577,"{718: 0.638392857142857, 729: 0.367559523809524, 1461: 1.44196428571429, 1936: 0.705357142857143}"
1578,"{730: 0.321428571428571, 1278: 1.9375, 2787: 0.678571428571429, 2085: 0.800595238095238, 2321: 0.413690476190476, 2426: 0.461309523809524, 3415: 0.657738095238095, 4485: 0.933035714285714}"
1579,"{3429: 0.510416666666667, 4504: 0.998511904761905}"
1580,"{173: 1.06845238095238, 621: 3.35119047619048, 767: 0.123511904761905, 2576: 0.172619047619048, 2154: 0.642857142857143, 4258: 0.263392857142857}"
1581,{}
1582,{39: 0.803571428571429}
1583,"{1070: 2.77232142857143, 2730: 0.398809523809524, 4039: 0.824404761904762, 4482: 0.3125}"
1584,"{157: 1.18452380952381, 186: 0.123511904761905, 809: 0.674107142857143, 2898: 1.1875, 1760: 3.51785714285714, 1943: 0.758928571428571, 4302: 1.97619047619048}"
1585,"{2976: 0.788690476190476, 1770: 0.744047619047619, 2158: 0.808035714285714, 3991: 0.898809523809524}"
1586,"{302: 0.328869047619048, 2866: 0.404761904761905}"
1587,{}
1588,"{1335: 0.203869047619048, 2181: 0.205357142857143, 3715: 3.89285714285714}"
1589,"{2847: 1.89732142857143, 1758: 0.870535714285714, 3685: 0.138392857142857}"
1590,"{1094: 0.325892857142857, 1414: 0.188988095238095, 2098: 0.875, 3601: 0.455357142857143, 3917: 0.355654761904762, 3991: 0.898809523809524, 3353: 0.400297619047619, 4412: 0.123511904761905}"
1591,"{3978: 0.584821428571429, 4094: 0.498511904761905}"
1592,{1108: 0.677083333333333}
1593,"{594: 1.74107142857143, 3026: 0.773809523809524, 4062: 1.29464285714286, 3576: 0.958333333333333, 4449: 0.99702380952381, 4690: 0.886904761904762}"
1594,"{1389: 1.95535714285714, 1874: 0.837797619047619, 4635: 0.302083333333333, 4709: 0.663690476190476}"
1595,"{2685: 1.77083333333333, 2941: 0.337797619047619, 2955: 0.71577380952381, 2147: 0.723214285714286, 3673: 2.02678571428571}"
1596,"{3374: 0.614583333333333, 4439: 0.224702380952381}"
1597,"{560: 0.870535714285714, 2745: 1.33630952380952, 1801: 0.287202380952381}"
1598,{}
1599,"{3182: 0.473214285714286, 4192: 0.379464285714286}"
1600,"{3548: 0.508928571428571, 4653: 0.680059523809524}"
1601,"{1162: 0.321428571428571, 2573: 0.700892857142857, 2590: 0.162202380952381, 3412: 0.666666666666667, 4483: 0.144345238095238}"
1602,"{1071: 0.891369047619048, 1348: 1.30357142857143}"
1603,{2549: 0.677083333333333}
