B_index,B_id,Latitude,Longitude,Start_time,End_time,Tags,B_Size,B_Cost,Influence,Zone,Cost
243,432995,34.034443,-118.264257,11:03,11:04,Fair,346,7723.066,0.514880952380952,0,0.04788434682752721
244,432995,34.034443,-118.264257,11:04,11:05,Molecular Gastronomy Restaurant,137,3057.977,0.407738095238095,0,0.03751406128555354
245,432995,34.034443,-118.264257,11:06,11:07,Moving Target,86,1919.606,0.12797619047619,0,0.013037907001899144
246,432995,34.034443,-118.264257,11:07,11:08,Public Art,228,5089.188,0.339285714285714,0,0.03602454951239939
247,432995,34.034443,-118.264257,11:08,11:09,Diner,329,7343.609,0.979166666666667,0,0.10598052056356629
248,432995,34.034443,-118.264257,11:17,11:18,Distillery,412,9196.252,1.22619047619048,0,0.12972155445663638
249,432995,34.034443,-118.264257,11:20,11:21,Spanish Restaurant,144,3214.224,0.214285714285714,0,0.0221277690471492
250,432995,34.034443,-118.264257,11:21,11:22,Outdoors & Recreation,201,4486.521,0.299107142857143,0,0.028969686172680482
251,432995,34.034443,-118.264257,11:22,11:23,Spiritual Center,354,7901.634,0.526785714285714,0,0.047416578374991414
252,432995,34.034443,-118.264257,11:24,11:25,Gas Station / Garage,671,14977.391,0.998511904761905,0,0.10317776357547877
253,432995,34.034443,-118.264257,11:29,11:30,Café,629,14039.909,0.936011904761905,0,0.09855895365809506
254,432995,34.034443,-118.264257,11:30,11:31,Plaza,126,2812.446,0.1875,0,0.019332066177071262
255,432995,34.034443,-118.264257,11:32,11:33,Sculpture Garden,395,8816.795,1.17559523809524,0,0.10727887098741407
256,432995,34.034443,-118.264257,11:35,11:36,Science Museum,206,4598.126,0.306547619047619,0,0.031374912508115575
257,432995,34.034443,-118.264257,11:37,11:38,Seafood Restaurant,267,5959.707,0.794642857142857,0,0.08663815927759472
258,432995,34.034443,-118.264257,11:42,11:43,Video Game Store,362,8080.202,0.538690476190476,0,0.05499861049688898
259,432995,34.034443,-118.264257,11:46,11:47,Neighborhood,667,14888.107,0.992559523809524,0,0.10074547851168889
260,432995,34.034443,-118.264257,11:47,11:48,Rest Area,645,14397.045,0.959821428571429,0,0.0983229021631242
261,432995,34.034443,-118.264257,11:51,11:52,Mosque,481,10736.401,1.43154761904762,0,0.14556375569441984
262,432995,34.034443,-118.264257,11:52,11:53,Community College,548,12231.908,0.81547619047619,0,0.08516358283941315
263,432995,34.034443,-118.264257,12:00,12:01,Garden Center,387,8638.227,0.575892857142857,0,0.05944904960504373
264,432995,34.034443,-118.264257,12:01,12:02,Internet Cafe,349,7790.029,0.519345238095238,0,0.04868256929806049
265,432995,34.034443,-118.264257,12:02,12:03,Vegetarian / Vegan Restaurant,546,12187.266,0.8125,0,0.08110258259824457
266,432995,34.034443,-118.264257,12:03,12:04,Mall,134,2991.014,0.398809523809524,0,0.039724953066851226
267,432995,34.034443,-118.264257,12:04,12:05,Deli / Bodega,193,4307.953,0.287202380952381,0,0.0296291610854356
268,432995,34.034443,-118.264257,12:06,12:07,Vegetarian / Vegan Restaurant,458,10223.018,0.681547619047619,0,0.06369586592383497
269,432995,34.034443,-118.264257,12:09,12:10,Financial or Legal Service,599,13370.279,0.891369047619048,0,0.09390956669890894
270,432995,34.034443,-118.264257,12:12,12:13,Neighborhood,145,3236.545,0.21577380952381,0,0.020532809435569812
271,432995,34.034443,-118.264257,12:13,12:14,Spanish Restaurant,652,14553.292,0.970238095238095,0,0.08782758151137818
272,432995,34.034443,-118.264257,12:22,12:23,College Stadium,178,3973.138,0.264880952380952,0,0.026490758593718366
273,432995,34.034443,-118.264257,12:24,12:25,City,429,9575.709,0.638392857142857,0,0.06944496076486249
274,432995,34.034443,-118.264257,12:26,12:27,Thai Restaurant,315,7031.115,1.875,0,0.17895882173352523
275,432995,34.034443,-118.264257,12:27,12:28,Zoo,165,3682.965,0.245535714285714,0,0.02314663361367122
276,432995,34.034443,-118.264257,12:32,12:33,Brazilian Restaurant,328,7321.288,0.976190476190476,0,0.09826334814736426
277,432995,34.034443,-118.264257,12:33,12:34,Ethiopian Restaurant,360,8035.56,0.535714285714286,0,0.0485609876385076
278,432995,34.034443,-118.264257,12:34,12:35,Clothing Store,281,6272.201,0.418154761904762,0,0.037758683894515144
279,432995,34.034443,-118.264257,12:40,12:41,Hobby Shop,260,5803.46,0.773809523809524,0,0.08148485002667577
280,432995,34.034443,-118.264257,12:41,12:42,Bike Shop,396,8839.116,1.76785714285714,0,0.16696657657378616
281,432995,34.034443,-118.264257,12:42,12:43,Fraternity House,384,8571.264,0.571428571428571,0,0.05441864137282674
282,432995,34.034443,-118.264257,12:43,12:44,Beer Garden,259,5781.139,0.385416666666667,0,0.03648431886925
283,432995,34.034443,-118.264257,12:44,12:45,Pizza Place,652,14553.292,0.970238095238095,0,0.09882347878569356
284,432995,34.034443,-118.264257,12:46,12:47,Pet Store,257,5736.497,0.764880952380952,0,0.08201703268183409
285,432995,34.034443,-118.264257,12:50,12:51,Design Studio,448,9999.808,1.33333333333333,0,0.12198988433853149
286,432995,34.034443,-118.264257,12:54,12:55,Community College,337,7522.177,0.501488095238095,0,0.04921587820218039
287,432995,34.034443,-118.264257,12:56,12:57,Pizza Place,203,4531.163,0.604166666666667,0,0.06127626498445713
288,432995,34.034443,-118.264257,13:02,13:03,Cemetery,598,13347.958,0.889880952380952,0,0.0813519156770846
289,432995,34.034443,-118.264257,13:03,13:04,Ethiopian Restaurant,238,5312.398,1.0625,0,0.10595469839989484
290,432995,34.034443,-118.264257,13:05,13:06,Scenic Lookout,344,7678.424,0.511904761904762,0,0.05380958459006306
291,432995,34.034443,-118.264257,13:14,13:15,Stadium,452,10089.092,1.3452380952381,0,0.13864880553721087
292,432995,34.034443,-118.264257,13:18,13:19,Train Station,109,2432.989,0.162202380952381,0,0.01651226044739263
293,432995,34.034443,-118.264257,13:19,13:20,Financial or Legal Service,526,11740.846,0.782738095238095,0,0.07183915650127316
294,432995,34.034443,-118.264257,13:20,13:21,German Restaurant,214,4776.694,0.318452380952381,0,0.03388635264392174
295,432995,34.034443,-118.264257,13:22,13:23,Molecular Gastronomy Restaurant,229,5111.509,0.34077380952381,0,0.03136958395976677
296,432995,34.034443,-118.264257,13:25,13:26,Trade School,344,7678.424,0.511904761904762,0,0.05400773753554304
297,432995,34.034443,-118.264257,13:30,13:31,Donut Shop,617,13772.057,1.83630952380952,0,0.18115716977774832
298,432995,34.034443,-118.264257,13:35,13:36,Seafood Restaurant,473,10557.833,0.703869047619048,0,0.07548987850594241
299,432995,34.034443,-118.264257,13:36,13:37,Church,497,11093.537,0.739583333333333,0,0.07816625805831326
300,432995,34.034443,-118.264257,13:43,13:44,Travel & Transport,393,8772.153,0.584821428571429,0,0.05652966972853418
301,432995,34.034443,-118.264257,13:48,13:49,Rest Area,296,6607.016,0.440476190476191,0,0.044061457058186246
302,432995,34.034443,-118.264257,13:52,13:53,Shop & Service,221,4932.941,0.328869047619048,0,0.032427764496509595
303,432995,34.034443,-118.264257,13:54,13:55,Ice Cream Shop,639,14263.119,0.950892857142857,0,0.08797765605826974
304,432995,34.034443,-118.264257,13:55,13:56,Bowling Alley,447,9977.487,1.33035714285714,0,0.14528142923941795
305,432995,34.034443,-118.264257,13:57,13:58,Australian Restaurant,366,8169.486,0.544642857142857,0,0.05116001378171316
306,432995,34.034443,-118.264257,14:04,14:05,Distillery,333,7432.893,0.495535714285714,0,0.050944599569630974
307,432995,34.034443,-118.264257,14:11,14:12,Convention Center,180,4017.78,0.267857142857143,0,0.025074877509417066
308,432995,34.034443,-118.264257,14:12,14:13,Bike Rental / Bike Share,323,7209.683,0.480654761904762,0,0.0519940190351937
309,432995,34.034443,-118.264257,14:15,14:16,Australian Restaurant,87,1941.927,0.129464285714286,0,0.01297137657474812
310,432995,34.034443,-118.264257,14:17,14:18,Hotel,565,12611.365,0.84077380952381,0,0.08392750793569867
311,432995,34.034443,-118.264257,14:18,14:19,Japanese Restaurant,405,9040.005,1.20535714285714,0,0.12671276333519982
312,432995,34.034443,-118.264257,14:22,14:23,Garden,305,6807.905,0.907738095238095,0,0.0924421775396806
313,432995,34.034443,-118.264257,14:24,14:25,Post Office,178,3973.138,0.264880952380952,0,0.026304087162751406
314,432995,34.034443,-118.264257,14:29,14:30,Snack Place,521,11629.241,0.775297619047619,0,0.08407016993667837
315,432995,34.034443,-118.264257,14:32,14:33,Fair,475,10602.475,0.706845238095238,0,0.0639574430665992
316,432995,34.034443,-118.264257,14:34,14:35,Donut Shop,613,13682.773,0.912202380952381,0,0.09017387475402297
317,432995,34.034443,-118.264257,14:36,14:37,Latin American Restaurant,241,5379.361,0.358630952380952,0,0.03730322370378273
318,432995,34.034443,-118.264257,14:37,14:38,Airport,294,6562.374,0.4375,0,0.044959832501778
319,432995,34.034443,-118.264257,14:43,14:44,Snack Place,568,12678.328,0.845238095238095,0,0.07968731232827184
320,432995,34.034443,-118.264257,14:49,14:50,Camera Store,174,3883.854,0.258928571428571,0,0.023880491919373747
321,432995,34.034443,-118.264257,14:53,14:54,Asian Restaurant,604,13481.884,0.898809523809524,0,0.08180115806760466
322,432995,34.034443,-118.264257,14:54,14:55,Sorority House,593,13236.353,0.882440476190476,0,0.08657665885066478
323,432995,34.034443,-118.264257,15:01,15:02,Cuban Restaurant,170,3794.57,0.25297619047619,0,0.026612637288347202
324,432995,34.034443,-118.264257,15:03,15:04,Fish & Chips Shop,477,10647.117,0.709821428571429,0,0.07231898764939639
325,432995,34.034443,-118.264257,15:06,15:07,Mediterranean Restaurant,193,4307.953,0.287202380952381,0,0.029554735098237795
326,432995,34.034443,-118.264257,15:09,15:10,Fish & Chips Shop,396,8839.116,1.17857142857143,0,0.10644300752430091
327,432995,34.034443,-118.264257,15:14,15:15,Taco Place,401,8950.721,0.59672619047619,0,0.05981648444620483
328,432995,34.034443,-118.264257,15:15,15:16,Trade School,305,6807.905,0.453869047619048,0,0.04651088140733547
329,432995,34.034443,-118.264257,15:17,15:18,Dessert Shop,219,4888.299,0.325892857142857,0,0.034202836747632616
330,432995,34.034443,-118.264257,15:19,15:20,Medical Center,423,9441.783,1.25892857142857,0,0.1332619073316846
331,432995,34.034443,-118.264257,15:21,15:22,Caribbean Restaurant,106,2366.026,0.157738095238095,0,0.01658353305562914
332,432995,34.034443,-118.264257,15:28,15:29,Outdoors & Recreation,666,14865.786,0.991071428571429,0,0.09125242454558476
333,432995,34.034443,-118.264257,15:30,15:31,Bowling Alley,160,3571.36,0.238095238095238,0,0.02315140456797863
334,432995,34.034443,-118.264257,15:31,15:32,Embassy / Consulate,389,8682.869,0.578869047619048,0,0.05239358455173364
335,432995,34.034443,-118.264257,15:34,15:35,Tea Room,600,13392.6,0.892857142857143,0,0.09146587058389014
336,432995,34.034443,-118.264257,15:36,15:37,Donut Shop,125,2790.125,0.186011904761905,0,0.017218465337213225
337,432995,34.034443,-118.264257,15:38,15:39,Road,301,6718.621,0.447916666666667,0,0.04045205668743031
338,432995,34.034443,-118.264257,15:40,15:41,Cuban Restaurant,348,7767.708,1.55357142857143,0,0.15180472674612866
339,432995,34.034443,-118.264257,15:42,15:43,Student Center,372,8303.412,0.553571428571429,0,0.059026915936045345
340,432995,34.034443,-118.264257,15:45,15:46,Bar,556,12410.476,0.827380952380952,0,0.08874564768070255
341,432995,34.034443,-118.264257,15:46,15:47,Airport,210,4687.41,0.3125,0,0.03176153679025263
342,432995,34.034443,-118.264257,15:51,15:52,Asian Restaurant,267,5959.707,0.397321428571429,0,0.041948400721526266
343,432995,34.034443,-118.264257,15:56,15:57,Gaming Cafe,145,3236.545,0.431547619047619,0,0.04715556335958832
344,432995,34.034443,-118.264257,16:00,16:01,Wings Joint,445,9932.845,0.662202380952381,0,0.06918464860624328
345,432995,34.034443,-118.264257,16:02,16:03,Korean Restaurant,435,9709.635,0.647321428571429,0,0.06985210059224643
346,432995,34.034443,-118.264257,16:06,16:07,General Travel,532,11874.772,0.791666666666667,0,0.0824986098142845
347,432995,34.034443,-118.264257,16:09,16:10,Falafel Restaurant,203,4531.163,0.90625,0,0.08804568227021199
348,432995,34.034443,-118.264257,16:10,16:11,Other Great Outdoors,320,7142.72,0.476190476190476,0,0.04598589951114754
349,432995,34.034443,-118.264257,16:11,16:12,Antique Shop,371,8281.091,0.552083333333333,0,0.060562436690099475
350,432995,34.034443,-118.264257,16:14,16:15,Outdoors & Recreation,260,5803.46,0.386904761904762,0,0.04211834072075729
351,432995,34.034443,-118.264257,16:15,16:16,Mediterranean Restaurant,590,13169.39,0.87797619047619,0,0.0800013661869854
352,432995,34.034443,-118.264257,16:16,16:17,Scenic Lookout,525,11718.525,0.78125,0,0.07294695423297828
353,432995,34.034443,-118.264257,16:18,16:19,Recycling Facility,324,7232.004,0.482142857142857,0,0.052878842656904214
354,432995,34.034443,-118.264257,16:19,16:20,Professional & Other Places,298,6651.658,0.443452380952381,0,0.047057093598761014
355,432995,34.034443,-118.264257,16:20,16:21,Electronics Store,82,1830.322,0.12202380952381,0,0.012519049970124896
356,432995,34.034443,-118.264257,16:24,16:25,Financial or Legal Service,456,10178.376,0.678571428571429,0,0.07100618454520174
357,432995,34.034443,-118.264257,16:26,16:27,Arts & Crafts Store,580,12946.18,1.72619047619048,0,0.17429729448434667
358,432995,34.034443,-118.264257,16:27,16:28,Taco Place,146,3258.866,0.43452380952381,0,0.0461469994291205
359,432995,34.034443,-118.264257,16:30,16:31,Tapas Restaurant,200,4464.2,0.297619047619048,0,0.02927693506012711
360,432995,34.034443,-118.264257,16:31,16:32,Vegetarian / Vegan Restaurant,440,9821.24,1.30952380952381,0,0.1430397489445222
361,432995,34.034443,-118.264257,16:32,16:33,Snack Place,342,7633.782,0.508928571428571,0,0.055566440055450826
362,432995,34.034443,-118.264257,16:37,16:38,Sculpture Garden,445,9932.845,1.32440476190476,0,0.1448485783049958
363,432995,34.034443,-118.264257,16:38,16:39,Pizza Place,95,2120.495,0.141369047619048,0,0.014942552020706195
364,432995,34.034443,-118.264257,16:40,16:41,Clothing Store,364,8124.844,0.541666666666667,0,0.05293360867022342
365,432995,34.034443,-118.264257,16:41,16:42,Mac & Cheese Joint,399,8906.079,0.59375,0,0.057337250247441754
366,432995,34.034443,-118.264257,16:44,16:45,Event Space,436,9731.956,0.648809523809524,0,0.06292193539813316
367,432995,34.034443,-118.264257,16:45,16:46,Indian Restaurant,319,7120.399,0.949404761904762,0,0.08873452866670425
368,432995,34.034443,-118.264257,16:52,16:53,Steakhouse,83,1852.643,0.123511904761905,0,0.012456430793580057
369,432995,34.034443,-118.264257,16:58,16:59,Middle School,470,10490.87,0.699404761904762,0,0.07392493106391389
370,432995,34.034443,-118.264257,16:59,17:00,Playground,663,14798.823,0.986607142857143,0,0.1074183532281893
371,432995,34.034443,-118.264257,17:03,17:04,Hotel,316,7053.436,0.94047619047619,0,0.0945580095146542
372,432995,34.034443,-118.264257,17:08,17:09,General Travel,631,14084.551,0.938988095238095,0,0.08785508576222234
373,432995,34.034443,-118.264257,17:09,17:10,Gaming Cafe,334,7455.214,0.49702380952381,0,0.0544815855813636
374,432995,34.034443,-118.264257,17:11,17:12,Donut Shop,240,5357.04,0.357142857142857,0,0.03459435245046075
375,432995,34.034443,-118.264257,17:14,17:15,River,300,6696.3,0.446428571428571,0,0.04366159153953278
376,432995,34.034443,-118.264257,17:15,17:16,Library,609,13593.489,0.90625,0,0.087669405487969
377,432995,34.034443,-118.264257,17:24,17:25,Fair,638,14240.798,2.84821428571429,0,0.28731353677615795
378,432995,34.034443,-118.264257,17:26,17:27,Light Rail,473,10557.833,1.4077380952381,0,0.14103442632684698
379,432995,34.034443,-118.264257,17:27,17:28,Other Nightlife,357,7968.597,0.53125,0,0.05206279352855224
380,432995,34.034443,-118.264257,17:30,17:31,Financial or Legal Service,206,4598.126,0.306547619047619,0,0.032978243683052036
381,432995,34.034443,-118.264257,17:32,17:33,Laundry Service,396,8839.116,0.589285714285714,0,0.05556557790330339
382,432995,34.034443,-118.264257,17:36,17:37,Office,422,9419.462,0.62797619047619,0,0.05791196521138895
383,432995,34.034443,-118.264257,17:38,17:39,Bank,232,5178.472,0.345238095238095,0,0.03774786389127695
384,432995,34.034443,-118.264257,17:40,17:41,Convenience Store,431,9620.351,0.641369047619048,0,0.06031950196230176
385,432995,34.034443,-118.264257,17:42,17:43,Museum,80,1785.68,0.119047619047619,0,0.012760386277388227
386,432995,34.034443,-118.264257,17:43,17:44,Gastropub,601,13414.921,0.894345238095238,0,0.09354173226111165
387,432995,34.034443,-118.264257,17:44,17:45,Ice Cream Shop,497,11093.537,0.739583333333333,0,0.07548785819476521
388,432995,34.034443,-118.264257,17:47,17:48,Bagel Shop,103,2299.063,0.15327380952381,0,0.014173015297075372
389,432995,34.034443,-118.264257,17:50,17:51,Flower Shop,449,10022.129,0.668154761904762,0,0.06060651629097551
390,432995,34.034443,-118.264257,17:51,17:52,School,598,13347.958,0.889880952380952,0,0.08296558386463299
391,432995,34.034443,-118.264257,17:52,17:53,Asian Restaurant,516,11517.636,1.53571428571429,0,0.1453279637206022
392,432995,34.034443,-118.264257,17:54,17:55,Church,597,13325.637,0.888392857142857,0,0.09505563720354719
393,432995,34.034443,-118.264257,17:56,17:57,Music Venue,473,10557.833,1.4077380952381,0,0.1515139793207263
394,432995,34.034443,-118.264257,17:57,17:58,Deli / Bodega,125,2790.125,0.186011904761905,0,0.020017944544116727
395,432995,34.034443,-118.264257,17:58,17:59,Home (private),385,8593.585,0.572916666666667,0,0.054314588622937046
396,432995,34.034443,-118.264257,18:00,18:01,Video Game Store,618,13794.378,0.919642857142857,0,0.09213339624731756
397,432995,34.034443,-118.264257,18:02,18:03,Moving Target,301,6718.621,0.447916666666667,0,0.043127936653398716
398,432995,34.034443,-118.264257,18:03,18:04,Peruvian Restaurant,125,2790.125,0.37202380952381,0,0.0402998743592576
399,432995,34.034443,-118.264257,18:05,18:06,Pet Service,179,3995.459,0.532738095238095,0,0.05657871355743799
400,432995,34.034443,-118.264257,18:06,18:07,Snack Place,344,7678.424,0.511904761904762,0,0.05078899312095173
401,432995,34.034443,-118.264257,18:07,18:08,Professional & Other Places,401,8950.721,0.59672619047619,0,0.06304826582202588
