B_index,B_id,Latitude,Longitude,Start_time,End_time,Tags,B_Size,B_Cost,Influence,Zone
288,432995,34.034443,-118.264257,13:02,13:03,Cemetery,598,13347.958,0.889880952380952,0
289,432995,34.034443,-118.264257,13:03,13:04,Ethiopian Restaurant,238,5312.398,1.0625,0
290,432995,34.034443,-118.264257,13:05,13:06,Scenic Lookout,344,7678.424,0.511904761904762,0
291,432995,34.034443,-118.264257,13:14,13:15,Stadium,452,10089.092,1.3452380952381,0
292,432995,34.034443,-118.264257,13:18,13:19,Train Station,109,2432.989,0.162202380952381,0
293,432995,34.034443,-118.264257,13:19,13:20,Financial or Legal Service,526,11740.846,0.782738095238095,0
294,432995,34.034443,-118.264257,13:20,13:21,German Restaurant,214,4776.694,0.318452380952381,0
295,432995,34.034443,-118.264257,13:22,13:23,Molecular Gastronomy Restaurant,229,5111.509,0.34077380952381,0
296,432995,34.034443,-118.264257,13:25,13:26,Trade School,344,7678.424,0.511904761904762,0
297,432995,34.034443,-118.264257,13:30,13:31,Donut Shop,617,13772.057,1.83630952380952,0
298,432995,34.034443,-118.264257,13:35,13:36,Seafood Restaurant,473,10557.833,0.703869047619048,0
299,432995,34.034443,-118.264257,13:36,13:37,Church,497,11093.537,0.739583333333333,0
300,432995,34.034443,-118.264257,13:43,13:44,Travel & Transport,393,8772.153,0.584821428571429,0
301,432995,34.034443,-118.264257,13:48,13:49,Rest Area,296,6607.016,0.440476190476191,0
302,432995,34.034443,-118.264257,13:52,13:53,Shop & Service,221,4932.941,0.328869047619048,0
303,432995,34.034443,-118.264257,13:54,13:55,Ice Cream Shop,639,14263.119,0.950892857142857,0
304,432995,34.034443,-118.264257,13:55,13:56,Bowling Alley,447,9977.487,1.33035714285714,0
305,432995,34.034443,-118.264257,13:57,13:58,Australian Restaurant,366,8169.486,0.544642857142857,0
306,432995,34.034443,-118.264257,14:04,14:05,Distillery,333,7432.893,0.495535714285714,0
307,432995,34.034443,-118.264257,14:11,14:12,Convention Center,180,4017.78,0.267857142857143,0
308,432995,34.034443,-118.264257,14:12,14:13,Bike Rental / Bike Share,323,7209.683,0.480654761904762,0
309,432995,34.034443,-118.264257,14:15,14:16,Australian Restaurant,87,1941.927,0.129464285714286,0
310,432995,34.034443,-118.264257,14:17,14:18,Hotel,565,12611.365,0.84077380952381,0
311,432995,34.034443,-118.264257,14:18,14:19,Japanese Restaurant,405,9040.005,1.20535714285714,0
312,432995,34.034443,-118.264257,14:22,14:23,Garden,305,6807.905,0.907738095238095,0
313,432995,34.034443,-118.264257,14:24,14:25,Post Office,178,3973.138,0.264880952380952,0
314,432995,34.034443,-118.264257,14:29,14:30,Snack Place,521,11629.241,0.775297619047619,0
315,432995,34.034443,-118.264257,14:32,14:33,Fair,475,10602.475,0.706845238095238,0
316,432995,34.034443,-118.264257,14:34,14:35,Donut Shop,613,13682.773,0.912202380952381,0
317,432995,34.034443,-118.264257,14:36,14:37,Latin American Restaurant,241,5379.361,0.358630952380952,0
318,432995,34.034443,-118.264257,14:37,14:38,Airport,294,6562.374,0.4375,0
319,432995,34.034443,-118.264257,14:43,14:44,Snack Place,568,12678.328,0.845238095238095,0
320,432995,34.034443,-118.264257,14:49,14:50,Camera Store,174,3883.854,0.258928571428571,0
321,432995,34.034443,-118.264257,14:53,14:54,Asian Restaurant,604,13481.884,0.898809523809524,0
322,432995,34.034443,-118.264257,14:54,14:55,Sorority House,593,13236.353,0.882440476190476,0
323,432995,34.034443,-118.264257,15:01,15:02,Cuban Restaurant,170,3794.57,0.25297619047619,0
324,432995,34.034443,-118.264257,15:03,15:04,Fish & Chips Shop,477,10647.117,0.709821428571429,0
325,432995,34.034443,-118.264257,15:06,15:07,Mediterranean Restaurant,193,4307.953,0.287202380952381,0
326,432995,34.034443,-118.264257,15:09,15:10,Fish & Chips Shop,396,8839.116,1.17857142857143,0
327,432995,34.034443,-118.264257,15:14,15:15,Taco Place,401,8950.721,0.59672619047619,0
328,432995,34.034443,-118.264257,15:15,15:16,Trade School,305,6807.905,0.453869047619048,0
329,432995,34.034443,-118.264257,15:17,15:18,Dessert Shop,219,4888.299,0.325892857142857,0
330,432995,34.034443,-118.264257,15:19,15:20,Medical Center,423,9441.783,1.25892857142857,0
331,432995,34.034443,-118.264257,15:21,15:22,Caribbean Restaurant,106,2366.026,0.157738095238095,0
332,432995,34.034443,-118.264257,15:28,15:29,Outdoors & Recreation,666,14865.786,0.991071428571429,0
333,432995,34.034443,-118.264257,15:30,15:31,Bowling Alley,160,3571.36,0.238095238095238,0
334,432995,34.034443,-118.264257,15:31,15:32,Embassy / Consulate,389,8682.869,0.578869047619048,0
335,432995,34.034443,-118.264257,15:34,15:35,Tea Room,600,13392.6,0.892857142857143,0
336,432995,34.034443,-118.264257,15:36,15:37,Donut Shop,125,2790.125,0.186011904761905,0
337,432995,34.034443,-118.264257,15:38,15:39,Road,301,6718.621,0.447916666666667,0
338,432995,34.034443,-118.264257,15:40,15:41,Cuban Restaurant,348,7767.708,1.55357142857143,0
339,432995,34.034443,-118.264257,15:42,15:43,Student Center,372,8303.412,0.553571428571429,0
340,432995,34.034443,-118.264257,15:45,15:46,Bar,556,12410.476,0.827380952380952,0
341,432995,34.034443,-118.264257,15:46,15:47,Airport,210,4687.41,0.3125,0
342,432995,34.034443,-118.264257,15:51,15:52,Asian Restaurant,267,5959.707,0.397321428571429,0
343,432995,34.034443,-118.264257,15:56,15:57,Gaming Cafe,145,3236.545,0.431547619047619,0
344,432995,34.034443,-118.264257,16:00,16:01,Wings Joint,445,9932.845,0.662202380952381,0
345,432995,34.034443,-118.264257,16:02,16:03,Korean Restaurant,435,9709.635,0.647321428571429,0
346,432995,34.034443,-118.264257,16:06,16:07,General Travel,532,11874.772,0.791666666666667,0
347,432995,34.034443,-118.264257,16:09,16:10,Falafel Restaurant,203,4531.163,0.90625,0
348,432995,34.034443,-118.264257,16:10,16:11,Other Great Outdoors,320,7142.72,0.476190476190476,0
349,432995,34.034443,-118.264257,16:11,16:12,Antique Shop,371,8281.091,0.552083333333333,0
350,432995,34.034443,-118.264257,16:14,16:15,Outdoors & Recreation,260,5803.46,0.386904761904762,0
351,432995,34.034443,-118.264257,16:15,16:16,Mediterranean Restaurant,590,13169.39,0.87797619047619,0
352,432995,34.034443,-118.264257,16:16,16:17,Scenic Lookout,525,11718.525,0.78125,0
353,432995,34.034443,-118.264257,16:18,16:19,Recycling Facility,324,7232.004,0.482142857142857,0
354,432995,34.034443,-118.264257,16:19,16:20,Professional & Other Places,298,6651.658,0.443452380952381,0
355,432995,34.034443,-118.264257,16:20,16:21,Electronics Store,82,1830.322,0.12202380952381,0
356,432995,34.034443,-118.264257,16:24,16:25,Financial or Legal Service,456,10178.376,0.678571428571429,0
357,432995,34.034443,-118.264257,16:26,16:27,Arts & Crafts Store,580,12946.18,1.72619047619048,0
358,432995,34.034443,-118.264257,16:27,16:28,Taco Place,146,3258.866,0.43452380952381,0
359,432995,34.034443,-118.264257,16:30,16:31,Tapas Restaurant,200,4464.2,0.297619047619048,0
360,432995,34.034443,-118.264257,16:31,16:32,Vegetarian / Vegan Restaurant,440,9821.24,1.30952380952381,0
361,432995,34.034443,-118.264257,16:32,16:33,Snack Place,342,7633.782,0.508928571428571,0
362,432995,34.034443,-118.264257,16:37,16:38,Sculpture Garden,445,9932.845,1.32440476190476,0
363,432995,34.034443,-118.264257,16:38,16:39,Pizza Place,95,2120.495,0.141369047619048,0
364,432995,34.034443,-118.264257,16:40,16:41,Clothing Store,364,8124.844,0.541666666666667,0
365,432995,34.034443,-118.264257,16:41,16:42,Mac & Cheese Joint,399,8906.079,0.59375,0
366,432995,34.034443,-118.264257,16:44,16:45,Event Space,436,9731.956,0.648809523809524,0
367,432995,34.034443,-118.264257,16:45,16:46,Indian Restaurant,319,7120.399,0.949404761904762,0
368,432995,34.034443,-118.264257,16:52,16:53,Steakhouse,83,1852.643,0.123511904761905,0
369,432995,34.034443,-118.264257,16:58,16:59,Middle School,470,10490.87,0.699404761904762,0
370,432995,34.034443,-118.264257,16:59,17:00,Playground,663,14798.823,0.986607142857143,0
371,432995,34.034443,-118.264257,17:03,17:04,Hotel,316,7053.436,0.94047619047619,0
372,432995,34.034443,-118.264257,17:08,17:09,General Travel,631,14084.551,0.938988095238095,0
373,432995,34.034443,-118.264257,17:09,17:10,Gaming Cafe,334,7455.214,0.49702380952381,0
374,432995,34.034443,-118.264257,17:11,17:12,Donut Shop,240,5357.04,0.357142857142857,0
375,432995,34.034443,-118.264257,17:14,17:15,River,300,6696.3,0.446428571428571,0
376,432995,34.034443,-118.264257,17:15,17:16,Library,609,13593.489,0.90625,0
377,432995,34.034443,-118.264257,17:24,17:25,Fair,638,14240.798,2.84821428571429,0
378,432995,34.034443,-118.264257,17:26,17:27,Light Rail,473,10557.833,1.4077380952381,0
379,432995,34.034443,-118.264257,17:27,17:28,Other Nightlife,357,7968.597,0.53125,0
380,432995,34.034443,-118.264257,17:30,17:31,Financial or Legal Service,206,4598.126,0.306547619047619,0
381,432995,34.034443,-118.264257,17:32,17:33,Laundry Service,396,8839.116,0.589285714285714,0
382,432995,34.034443,-118.264257,17:36,17:37,Office,422,9419.462,0.62797619047619,0
383,432995,34.034443,-118.264257,17:38,17:39,Bank,232,5178.472,0.345238095238095,0
384,432995,34.034443,-118.264257,17:40,17:41,Convenience Store,431,9620.351,0.641369047619048,0
385,432995,34.034443,-118.264257,17:42,17:43,Museum,80,1785.68,0.119047619047619,0
386,432995,34.034443,-118.264257,17:43,17:44,Gastropub,601,13414.921,0.894345238095238,0
387,432995,34.034443,-118.264257,17:44,17:45,Ice Cream Shop,497,11093.537,0.739583333333333,0
388,432995,34.034443,-118.264257,17:47,17:48,Bagel Shop,103,2299.063,0.15327380952381,0
389,432995,34.034443,-118.264257,17:50,17:51,Flower Shop,449,10022.129,0.668154761904762,0
390,432995,34.034443,-118.264257,17:51,17:52,School,598,13347.958,0.889880952380952,0
391,432995,34.034443,-118.264257,17:52,17:53,Asian Restaurant,516,11517.636,1.53571428571429,0
392,432995,34.034443,-118.264257,17:54,17:55,Church,597,13325.637,0.888392857142857,0
393,432995,34.034443,-118.264257,17:56,17:57,Music Venue,473,10557.833,1.4077380952381,0
394,432995,34.034443,-118.264257,17:57,17:58,Deli / Bodega,125,2790.125,0.186011904761905,0
395,432995,34.034443,-118.264257,17:58,17:59,Home (private),385,8593.585,0.572916666666667,0
396,432995,34.034443,-118.264257,18:00,18:01,Video Game Store,618,13794.378,0.919642857142857,0
397,432995,34.034443,-118.264257,18:02,18:03,Moving Target,301,6718.621,0.447916666666667,0
398,432995,34.034443,-118.264257,18:03,18:04,Peruvian Restaurant,125,2790.125,0.37202380952381,0
399,432995,34.034443,-118.264257,18:05,18:06,Pet Service,179,3995.459,0.532738095238095,0
400,432995,34.034443,-118.264257,18:06,18:07,Snack Place,344,7678.424,0.511904761904762,0
401,432995,34.034443,-118.264257,18:07,18:08,Professional & Other Places,401,8950.721,0.59672619047619,0
402,432995,34.034443,-118.264257,18:09,18:10,Portuguese Restaurant,430,9598.03,0.639880952380952,0
403,432995,34.034443,-118.264257,18:13,18:14,Bookstore,108,2410.668,0.160714285714286,0
404,432995,34.034443,-118.264257,18:15,18:16,Temple,593,13236.353,0.882440476190476,0
405,432995,34.034443,-118.264257,18:21,18:22,Racetrack,595,13280.995,0.885416666666667,0
406,432995,34.034443,-118.264257,18:22,18:23,College & University,342,7633.782,1.01785714285714,0
407,432995,34.034443,-118.264257,18:23,18:24,Brewery,165,3682.965,0.245535714285714,0
408,432995,34.034443,-118.264257,18:24,18:25,Hobby Shop,101,2254.421,0.150297619047619,0
409,432995,34.034443,-118.264257,18:27,18:28,Campground,306,6830.226,0.455357142857143,0
410,432995,34.034443,-118.264257,18:28,18:29,Sculpture Garden,81,1808.001,0.241071428571429,0
411,432995,34.034443,-118.264257,18:30,18:31,Snack Place,347,7745.387,1.0327380952381,0
412,432995,34.034443,-118.264257,18:32,18:33,Cosmetics Shop,634,14151.514,0.943452380952381,0
413,432995,34.034443,-118.264257,18:38,18:39,Shop & Service,289,6450.769,0.430059523809524,0
414,432995,34.034443,-118.264257,18:41,18:42,Bike Shop,506,11294.426,0.75297619047619,0
415,432995,34.034443,-118.264257,18:42,18:43,Afghan Restaurant,393,8772.153,0.584821428571429,0
416,432995,34.034443,-118.264257,18:45,18:46,Motorcycle Shop,219,4888.299,0.651785714285714,0
417,432995,34.034443,-118.264257,18:47,18:48,Scenic Lookout,664,14821.144,0.988095238095238,0
418,432995,34.034443,-118.264257,18:50,18:51,Camera Store,105,2343.705,0.3125,0
419,432995,34.034443,-118.264257,18:53,18:54,Café,195,4352.595,0.290178571428571,0
420,432995,34.034443,-118.264257,18:54,18:55,Community College,516,11517.636,0.767857142857143,0
421,432995,34.034443,-118.264257,18:55,18:56,Music School,307,6852.547,0.456845238095238,0
422,432995,34.034443,-118.264257,18:56,18:57,Deli / Bodega,582,12990.822,0.866071428571429,0
423,432995,34.034443,-118.264257,19:01,19:02,Deli / Bodega,615,13727.415,0.915178571428571,0
424,432995,34.034443,-118.264257,19:03,19:04,College Stadium,377,8415.017,0.561011904761905,0
425,432995,34.034443,-118.264257,19:04,19:05,American Restaurant,211,4709.731,0.62797619047619,0
426,432995,34.034443,-118.264257,19:07,19:08,College Theater,373,8325.733,0.555059523809524,0
427,432995,34.034443,-118.264257,19:15,19:16,Home (private),664,14821.144,0.988095238095238,0
428,432995,34.034443,-118.264257,19:16,19:17,Salad Place,472,10535.512,0.702380952380952,0
429,432995,34.034443,-118.264257,19:18,19:19,University,237,5290.077,0.705357142857143,0
430,432995,34.034443,-118.264257,19:22,19:23,School,474,10580.154,0.705357142857143,0
431,432995,34.034443,-118.264257,19:23,19:24,Ferry,367,8191.807,2.18452380952381,0
432,432995,34.034443,-118.264257,19:24,19:25,Steakhouse,267,5959.707,0.397321428571429,0
433,432995,34.034443,-118.264257,19:26,19:27,Moroccan Restaurant,268,5982.028,0.398809523809524,0
434,432995,34.034443,-118.264257,19:34,19:35,Newsstand,513,11450.673,0.763392857142857,0
435,432995,34.034443,-118.264257,19:35,19:36,Sculpture Garden,337,7522.177,0.501488095238095,0
436,432995,34.034443,-118.264257,19:36,19:37,Other Nightlife,313,6986.473,0.46577380952381,0
437,432995,34.034443,-118.264257,19:37,19:38,Coffee Shop,360,8035.56,0.535714285714286,0
438,432995,34.034443,-118.264257,19:39,19:40,Gastropub,86,1919.606,0.12797619047619,0
439,432995,34.034443,-118.264257,19:43,19:44,Rest Area,514,11472.994,1.5297619047619,0
440,432995,34.034443,-118.264257,19:45,19:46,Convention Center,393,8772.153,0.584821428571429,0
441,432995,34.034443,-118.264257,19:46,19:47,History Museum,292,6517.732,0.43452380952381,0
442,432995,34.034443,-118.264257,19:49,19:50,Steakhouse,251,5602.571,0.373511904761905,0
443,432995,34.034443,-118.264257,19:51,19:52,French Restaurant,244,5446.324,1.08928571428571,0
444,432995,34.034443,-118.264257,19:52,19:53,Medical Center,474,10580.154,0.705357142857143,0
445,432995,34.034443,-118.264257,19:54,19:55,School,276,6160.596,0.410714285714286,0
446,432995,34.034443,-118.264257,19:55,19:56,Garden,482,10758.722,0.717261904761905,0
447,432995,34.034443,-118.264257,19:56,19:57,Snack Place,443,9888.203,0.65922619047619,0
448,432995,34.034443,-118.264257,20:03,20:04,Convention Center,560,12499.76,0.833333333333333,0
449,432995,34.034443,-118.264257,20:06,20:07,Record Shop,556,12410.476,0.827380952380952,0
450,432995,34.034443,-118.264257,20:10,20:11,Concert Hall,149,3325.829,0.22172619047619,0
451,432995,34.034443,-118.264257,20:18,20:19,Neighborhood,252,5624.892,0.375,0
452,432995,34.034443,-118.264257,20:19,20:20,College Academic Building,519,11584.599,0.772321428571429,0
453,432995,34.034443,-118.264257,20:21,20:22,Eastern European Restaurant,302,6740.942,0.449404761904762,0
454,432995,34.034443,-118.264257,20:24,20:25,Vietnamese Restaurant,621,13861.341,0.924107142857143,0
455,432995,34.034443,-118.264257,20:26,20:27,Gastropub,270,6026.67,0.803571428571429,0
456,432995,34.034443,-118.264257,20:29,20:30,Peruvian Restaurant,629,14039.909,0.936011904761905,0
457,432995,34.034443,-118.264257,20:31,20:32,Southern / Soul Food Restaurant,287,6406.127,0.427083333333333,0
458,432995,34.034443,-118.264257,20:38,20:39,Miscellaneous Shop,520,11606.92,0.773809523809524,0
459,432995,34.034443,-118.264257,20:39,20:40,Department Store,351,7834.671,0.522321428571429,0
460,432995,34.034443,-118.264257,20:42,20:43,German Restaurant,297,6629.337,0.441964285714286,0
461,432995,34.034443,-118.264257,20:43,20:44,Synagogue,256,5714.176,0.380952380952381,0
462,432995,34.034443,-118.264257,20:46,20:47,Gaming Cafe,549,12254.229,0.816964285714286,0
463,432995,34.034443,-118.264257,20:48,20:49,Theater,132,2946.372,0.196428571428571,0
464,432995,34.034443,-118.264257,20:52,20:53,Pool Hall,278,6205.238,0.413690476190476,0
465,432995,34.034443,-118.264257,20:53,20:54,College Stadium,468,10446.228,0.696428571428571,0
466,432995,34.034443,-118.264257,20:54,20:55,School,564,12589.044,0.839285714285714,0
467,432995,34.034443,-118.264257,20:57,20:58,Art Museum,107,2388.347,0.318452380952381,0
468,432995,34.034443,-118.264257,21:00,21:01,Ski Area,260,5803.46,0.773809523809524,0
469,432995,34.034443,-118.264257,21:01,21:02,Garden Center,223,4977.583,0.995535714285714,0
470,432995,34.034443,-118.264257,21:03,21:04,Indian Restaurant,171,3816.891,0.254464285714286,0
471,432995,34.034443,-118.264257,21:04,21:05,Mall,120,2678.52,0.178571428571429,0
472,432995,34.034443,-118.264257,21:06,21:07,Road,533,11897.093,0.793154761904762,0
473,432995,34.034443,-118.264257,21:07,21:08,City,482,10758.722,0.717261904761905,0
474,432995,34.034443,-118.264257,21:09,21:10,College & University,518,11562.278,0.770833333333333,0
475,432995,34.034443,-118.264257,21:14,21:15,Drugstore / Pharmacy,123,2745.483,0.183035714285714,0
476,432995,34.034443,-118.264257,21:15,21:16,Historic Site,143,3191.903,0.212797619047619,0
477,432995,34.034443,-118.264257,21:17,21:18,Argentinian Restaurant,224,4999.904,0.666666666666667,0
478,432995,34.034443,-118.264257,21:20,21:21,City,409,9129.289,0.608630952380952,0
479,432995,34.034443,-118.264257,21:21,21:22,Salon / Barbershop,594,13258.674,1.76785714285714,0
480,432995,34.034443,-118.264257,21:24,21:25,Antique Shop,123,2745.483,0.549107142857143,0
481,432995,34.034443,-118.264257,21:25,21:26,French Restaurant,638,14240.798,0.949404761904762,0
482,432995,34.034443,-118.264257,21:27,21:28,Other Great Outdoors,445,9932.845,0.662202380952381,0
483,432995,34.034443,-118.264257,21:32,21:33,Mac & Cheese Joint,393,8772.153,1.16964285714286,0
484,432995,34.034443,-118.264257,21:33,21:34,Trade School,517,11539.957,0.769345238095238,0
485,432995,34.034443,-118.264257,21:36,21:37,Toy / Game Store,432,9642.672,0.642857142857143,0
486,432995,34.034443,-118.264257,21:39,21:40,Brewery,583,13013.143,1.73511904761905,0
487,432995,34.034443,-118.264257,21:42,21:43,Library,488,10892.648,0.726190476190476,0
488,432995,34.034443,-118.264257,21:45,21:46,Garden Center,392,8749.832,0.583333333333333,0
